date,ticker,open,high,low,close,volume,signi,trend_pattern,adx_pattern,dema_pattern,macd_pattern,strend_pattern,rsi_pattern,stoch_pattern,obv_pattern,volprice_pattern,candle_pattern,Industry,Market Capitalization
2025-04-21,DRREDDY,1163.4,1179.7,1155.0,1177.4,1938756,,,,,,,,,,,,Pharmaceuticals - Indian - Bulk Drugs & Formln,95553.44
2025-04-22,DRREDDY,1173.9,1180.5,1162.3,1174.9,995964,,,,,,,,,,,,Pharmaceuticals - Indian - Bulk Drugs & Formln,95553.44
2025-04-04,DSSL,1051.1,1061.65,1000.0,1022.3,26140,NA,NA,NA,NA,NA,NA,NA,NA,NA,bearish volprice,NA,Computers - Software - Medium / Small,1319.66
2025-04-07,DSSL,988.0,988.0,926.9,961.15,51561,NA,NA,NA,NA,NA,NA,NA,NA,NA,bearish volprice,NA,Computers - Software - Medium / Small,1319.66
2025-04-08,DSSL,999.8,999.8,959.8,991.2,21916,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Computers - Software - Medium / Small,1319.66
2025-04-09,DSSL,980.0,990.0,963.55,977.15,13659,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Computers - Software - Medium / Small,1319.66
2025-04-11,DSSL,1024.95,1024.95,995.1,1003.65,26530,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Computers - Software - Medium / Small,1319.66
2025-04-15,DSSL,1024.0,1087.1,1019.2,1065.3,23650,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Computers - Software - Medium / Small,1319.66
2025-04-16,DSSL,1065.0,1078.0,1059.5,1073.6,14477,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Computers - Software - Medium / Small,1319.66
2025-04-17,DSSL,1074.0,1129.0,1052.5,1104.9,34295,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Computers - Software - Medium / Small,1319.66
2025-04-21,DSSL,1104.9,1198.8,1096.8,1175.5,86155,NA,NA,NA,NA,NA,NA,NA,NA,NA,bullish volprice,NA,Computers - Software - Medium / Small,1319.66
2025-04-22,DSSL,1185.0,1188.7,1149.5,1164.7,26096,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Computers - Software - Medium / Small,1319.66
2025-04-04,DVL,347.35,348.45,335.55,336.75,20049,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Trading,1189.28
2025-04-07,DVL,320.0,326.95,310.0,320.45,34530,NA,NA,NA,NA,NA,NA,NA,NA,NA,bearish volprice,NA,Trading,1189.28
2025-04-08,DVL,320.5,329.95,320.5,328.1,20968,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Trading,1189.28
2025-04-09,DVL,323.95,327.05,321.55,323.6,18813,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Trading,1189.28
2025-04-11,DVL,326.35,335.0,326.35,331.85,22353,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Trading,1189.28
2025-04-15,DVL,336.85,343.25,335.0,342.25,18003,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Trading,1189.28
2025-04-16,DVL,346.2,347.15,340.8,343.3,17498,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Trading,1189.28
2025-04-17,DVL,346.0,350.95,340.5,347.6,14425,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Trading,1189.28
2025-04-21,DVL,351.0,357.1,343.75,354.7,20514,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Trading,1189.28
2025-04-22,DVL,352.2,360.9,351.25,354.85,16995,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Trading,1189.28
2025-04-04,DWARKESH,39.8,39.91,37.11,37.64,1031901,NA,NA,NA,NA,NA,NA,NA,NA,NA,bearish volprice,NA,Sugar,734.9
2025-04-07,DWARKESH,36.1,37.0,34.42,35.97,1593594,NA,NA,NA,NA,NA,NA,NA,NA,NA,bearish volprice,NA,Sugar,734.9
2025-04-08,DWARKESH,36.74,37.64,36.06,37.03,685287,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Sugar,734.9
2025-04-09,DWARKESH,37.03,37.16,36.26,36.74,342237,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Sugar,734.9
2025-04-11,DWARKESH,37.5,37.95,37.21,37.79,430985,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Sugar,734.9
2025-04-15,DWARKESH,38.85,40.59,38.25,40.22,1010738,NA,NA,NA,NA,NA,NA,NA,NA,NA,bullish volprice,NA,Sugar,734.9
2025-04-16,DWARKESH,40.4,41.4,40.12,40.31,718069,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Sugar,734.9
2025-04-17,DWARKESH,40.27,41.45,39.92,40.35,580448,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Sugar,734.9
2025-04-21,DWARKESH,40.7,41.75,40.07,41.47,604745,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Sugar,734.9
2025-04-22,DWARKESH,41.47,43.5,40.85,43.5,852415,NA,NA,NA,NA,NA,NA,NA,NA,NA,bullish volprice,NA,Sugar,734.9
2025-04-04,DYCL,583.0,610.9,543.8,553.95,241815,NA,NA,NA,NA,NA,NA,NA,NA,NA,bearish volprice,NA,Cables - Power,1424.8
2025-04-07,DYCL,455.0,530.0,455.0,521.5,94411,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Cables - Power,1424.8
2025-04-08,DYCL,529.3,542.9,522.85,533.25,49518,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Cables - Power,1424.8
2025-04-09,DYCL,533.25,545.0,502.25,510.25,62280,NA,NA,NA,NA,NA,NA,NA,NA,NA,bearish volprice,NA,Cables - Power,1424.8
2025-04-11,DYCL,529.65,552.0,522.8,542.5,65548,NA,NA,NA,NA,NA,NA,NA,NA,NA,bullish volprice,NA,Cables - Power,1424.8
2025-04-15,DYCL,550.65,608.0,550.0,583.45,152031,NA,NA,NA,NA,NA,NA,NA,NA,NA,bullish volprice,NA,Cables - Power,1424.8
2025-04-16,DYCL,590.0,590.0,571.1,576.5,45868,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Cables - Power,1424.8
2025-04-17,DYCL,580.0,584.9,570.55,574.05,48365,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Cables - Power,1424.8
2025-04-21,DYCL,585.0,588.95,570.4,579.6,64011,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Cables - Power,1424.8
2025-04-22,DYCL,588.3,597.0,569.05,583.4,72531,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Cables - Power,1424.8
2025-04-04,DYNAMATECH,6213.0,6250.0,6030.05,6069.4,7101,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Engineering,4337.39
2025-04-07,DYNAMATECH,5951.0,6149.8,5444.15,5887.5,28468,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Engineering,4337.39
2025-04-08,DYNAMATECH,6149.0,6149.0,5820.0,5946.85,9073,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Engineering,4337.39
2025-04-09,DYNAMATECH,5946.8,5999.9,5805.1,5848.15,4394,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Engineering,4337.39
2025-04-11,DYNAMATECH,5969.85,6349.55,5870.25,6275.5,13665,NA,NA,NA,NA,NA,NA,NA,NA,NA,bullish volprice,NA,Engineering,4337.39
2025-04-15,DYNAMATECH,6349.0,6480.0,6275.5,6424.5,11964,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Engineering,4337.39
2025-04-16,DYNAMATECH,6451.0,6474.5,6287.5,6299.0,6475,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Engineering,4337.39
2025-04-17,DYNAMATECH,6418.0,6460.0,6279.0,6311.5,11227,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Engineering,4337.39
2025-04-21,DYNAMATECH,6399.0,6833.0,6341.5,6615.0,25812,NA,NA,NA,NA,NA,NA,NA,NA,NA,bullish volprice,NA,Engineering,4337.39
2025-04-22,DYNAMATECH,6640.0,6719.5,6466.0,6485.0,12042,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Engineering,4337.39
2025-04-04,E2E,2030.0,2030.0,1920.65,1951.75,68135,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Computers - Software - Medium / Small,3982.38
2025-04-07,E2E,1854.2,1889.85,1854.2,1854.2,38339,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Computers - Software - Medium / Small,3982.38
2025-04-08,E2E,1891.3,1927.9,1891.3,1898.8,34409,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Computers - Software - Medium / Small,3982.38
2025-04-09,E2E,1900.0,1908.75,1811.65,1879.6,29891,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Computers - Software - Medium / Small,3982.38
2025-04-11,E2E,1973.55,1973.55,1880.0,1899.45,85677,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Computers - Software - Medium / Small,3982.38
2025-04-15,E2E,1954.4,1994.4,1921.4,1994.4,66325,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Computers - Software - Medium / Small,3982.38
2025-04-16,E2E,2030.0,2039.7,1977.1,2003.2,42641,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Computers - Software - Medium / Small,3982.38
2025-04-17,E2E,2003.2,2103.3,1903.1,1903.1,204498,NA,NA,NA,NA,NA,NA,NA,NA,NA,bearish volprice,NA,Computers - Software - Medium / Small,3982.38
2025-04-21,E2E,1808.0,1855.0,1808.0,1808.0,221125,NA,NA,NA,NA,NA,NA,NA,NA,NA,bearish volprice,NA,Computers - Software - Medium / Small,3982.38
2025-04-22,E2E,1771.6,1898.4,1732.1,1898.4,324181,NA,NA,NA,NA,NA,NA,NA,NA,NA,bullish volprice,NA,Computers - Software - Medium / Small,3982.38
2025-04-04,EASEMYTRIP,12.28,12.33,11.9,12.02,17890279,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Travel Agencies,4653.44
2025-04-07,EASEMYTRIP,11.05,11.9,11.01,11.66,21183246,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Travel Agencies,4653.44
2025-04-08,EASEMYTRIP,11.95,12.18,11.86,12.05,14220394,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Travel Agencies,4653.44
2025-04-09,EASEMYTRIP,12.05,12.22,11.86,12.1,12593771,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Travel Agencies,4653.44
2025-04-11,EASEMYTRIP,12.36,13.15,12.12,13.08,84767154,NA,NA,NA,NA,NA,NA,NA,NA,NA,bullish volprice,NA,Travel Agencies,4653.44
2025-04-15,EASEMYTRIP,13.16,13.49,13.0,13.33,109202835,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Travel Agencies,4653.44
2025-04-16,EASEMYTRIP,13.29,13.32,11.88,12.19,113253449,NA,NA,NA,NA,NA,NA,NA,NA,NA,bearish volprice,NA,Travel Agencies,4653.44
2025-04-17,EASEMYTRIP,12.0,12.38,12.0,12.3,43330514,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Travel Agencies,4653.44
2025-04-21,EASEMYTRIP,12.3,12.4,12.22,12.35,19855693,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Travel Agencies,4653.44
2025-04-22,EASEMYTRIP,12.44,12.54,12.27,12.36,14986322,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Travel Agencies,4653.44
2025-04-04,ECLERX,2781.65,2798.95,2585.0,2643.65,48093,,,,,bearish MACD,,,,,bearish volprice,,Computers - Software - Medium / Small,12307.52
2025-04-07,ECLERX,2168.0,2550.0,2168.0,2496.75,91535,,,,,,,,,,bearish volprice,,Computers - Software - Medium / Small,12307.52
2025-04-08,ECLERX,2511.1,2575.0,2443.0,2502.15,49798,,,,,,,,,,,,Computers - Software - Medium / Small,12307.52
2025-04-09,ECLERX,2479.0,2479.0,2385.05,2414.05,56761,,,,,,,,,,bearish volprice,,Computers - Software - Medium / Small,12307.52
2025-04-11,ECLERX,2500.0,2522.55,2371.1,2402.2,127591,,,,,,,,,,,,Computers - Software - Medium / Small,12307.52
2025-04-15,ECLERX,2420.0,2559.0,2420.0,2506.1,59227,,,adx strong trend,,,,,,,,,Computers - Software - Medium / Small,12307.52
2025-04-16,ECLERX,2540.2,2558.0,2495.0,2517.2,21291,,,adx strong trend,,bullish MACD,,,,,,,Computers - Software - Medium / Small,12307.52
2025-04-17,ECLERX,2515.0,2515.0,2478.1,2503.2,23670,,,adx strong trend,,,,,,,,,Computers - Software - Medium / Small,12307.52
2025-04-21,ECLERX,2549.0,2597.6,2505.0,2580.4,34159,,,adx strong trend,,,,,,,bullish volprice,,Computers - Software - Medium / Small,12307.52
2025-04-22,ECLERX,2599.9,2608.0,2559.6,2574.6,13324,Close to resistance,,adx strong trend,,bullish MACD,,,,,,,Computers - Software - Medium / Small,12307.52
2025-04-04,ECORECO,680.1,697.9,670.0,679.5,8468,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Miscellaneous,1250.4
2025-04-07,ECORECO,645.55,645.55,645.55,645.55,4587,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Miscellaneous,1250.4
2025-04-08,ECORECO,625.3,645.0,613.3,613.3,23190,NA,NA,NA,NA,NA,NA,NA,NA,NA,bearish volprice,NA,Miscellaneous,1250.4
2025-04-09,ECORECO,608.9,634.0,583.0,611.35,9777,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Miscellaneous,1250.4
2025-04-11,ECORECO,634.45,639.9,611.35,622.8,10022,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Miscellaneous,1250.4
2025-04-15,ECORECO,653.5,653.9,636.0,644.7,17161,NA,NA,NA,NA,NA,NA,NA,NA,NA,bullish volprice,NA,Miscellaneous,1250.4
2025-04-16,ECORECO,655.0,655.0,613.4,620.9,17025,NA,NA,NA,NA,NA,NA,NA,NA,NA,bearish volprice,NA,Miscellaneous,1250.4
2025-04-17,ECORECO,613.4,642.0,602.25,623.5,12699,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Miscellaneous,1250.4
2025-04-21,ECORECO,623.5,633.65,604.9,616.55,25745,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Miscellaneous,1250.4
2025-04-22,ECORECO,617.0,624.6,607.05,620.0,14873,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Miscellaneous,1250.4
2025-04-04,ECOSMOBLTY,201.9,202.0,188.0,191.4,333724,NA,NA,NA,NA,NA,NA,NA,NA,NA,bearish volprice,NA,Travel Agencies,1176.9
2025-04-07,ECOSMOBLTY,170.07,191.4,165.0,186.29,201984,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Travel Agencies,1176.9
2025-04-08,ECOSMOBLTY,192.7,196.12,189.25,192.38,138930,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Travel Agencies,1176.9
2025-04-09,ECOSMOBLTY,192.0,192.0,187.81,189.03,41045,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Travel Agencies,1176.9
2025-04-11,ECOSMOBLTY,194.4,194.4,188.02,192.33,84692,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Travel Agencies,1176.9
2025-04-15,ECOSMOBLTY,193.85,204.13,193.85,196.31,373379,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Travel Agencies,1176.9
2025-04-16,ECOSMOBLTY,198.9,203.29,196.17,201.29,192050,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Travel Agencies,1176.9
2025-04-17,ECOSMOBLTY,201.5,202.39,195.0,196.7,194927,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Travel Agencies,1176.9
2025-04-21,ECOSMOBLTY,196.7,205.38,195.02,202.7,335785,NA,NA,NA,NA,NA,NA,NA,NA,NA,bullish volprice,NA,Travel Agencies,1176.9
2025-04-22,ECOSMOBLTY,202.7,206.58,200.0,204.32,142671,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Travel Agencies,1176.9
2025-04-04,EDELWEISS,93.15,93.15,86.99,87.66,3723416,NA,NA,NA,NA,NA,NA,NA,NA,NA,bearish volprice,NA,Finance & Investments,7701.99
2025-04-07,EDELWEISS,75.55,80.58,75.31,78.1,6208831,NA,NA,NA,NA,NA,NA,NA,NA,NA,bearish volprice,NA,Finance & Investments,7701.99
2025-04-08,EDELWEISS,81.0,82.38,78.3,79.37,5522842,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Finance & Investments,7701.99
2025-04-09,EDELWEISS,79.7,79.87,74.71,74.97,3980783,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Finance & Investments,7701.99
2025-04-11,EDELWEISS,78.36,84.79,76.55,79.06,12975171,NA,NA,NA,NA,NA,NA,NA,NA,NA,bullish volprice,NA,Finance & Investments,7701.99
2025-04-15,EDELWEISS,81.03,82.81,79.13,81.4,4153067,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Finance & Investments,7701.99
2025-04-16,EDELWEISS,81.9,83.65,81.0,83.19,4040757,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Finance & Investments,7701.99
2025-04-17,EDELWEISS,83.83,84.15,82.24,83.28,2815037,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Finance & Investments,7701.99
2025-04-21,EDELWEISS,83.54,86.71,82.17,85.91,6773365,NA,NA,NA,NA,NA,NA,NA,NA,NA,bullish volprice,NA,Finance & Investments,7701.99
2025-04-22,EDELWEISS,86.55,87.54,84.88,87.12,4140227,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Finance & Investments,7701.99
2025-04-04,EFCIL,251.0,251.0,230.0,236.8,155932,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Construction,2383.81
2025-04-07,EFCIL,205.0,241.0,205.0,219.1,251391,NA,NA,NA,NA,NA,NA,NA,NA,NA,bearish volprice,NA,Construction,2383.81
2025-04-08,EFCIL,225.0,229.7,210.0,213.9,276313,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Construction,2383.81
2025-04-09,EFCIL,211.0,220.0,203.65,214.3,210782,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Construction,2383.81
2025-04-11,EFCIL,225.0,235.0,223.05,230.65,175497,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Construction,2383.81
2025-04-15,EFCIL,234.9,252.25,230.0,247.5,377131,NA,NA,NA,NA,NA,NA,NA,NA,NA,bullish volprice,NA,Construction,2383.81
2025-04-16,EFCIL,252.0,260.0,248.15,251.55,1324004,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Construction,2383.81
2025-04-17,EFCIL,250.0,256.7,242.65,249.1,187370,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Construction,2383.81
2025-04-21,EFCIL,250.0,281.0,247.5,270.8,1632738,NA,NA,NA,NA,NA,NA,NA,NA,NA,bullish volprice,NA,Construction,2383.81
2025-04-22,EFCIL,274.8,294.5,265.35,293.9,543659,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Construction,2383.81
2025-04-04,EICHERMOT,5350.95,5355.1,5230.0,5247.9,261887,,,,,bearish MACD,,,,bearish OBV,bearish volprice,,Automobiles - Motorcycles / Mopeds,150945.15
2025-04-07,EICHERMOT,5000.0,5167.4,4999.95,5065.25,519173,,,,,,Strend_bearish,,,,bearish volprice,,Automobiles - Motorcycles / Mopeds,150945.15
2025-04-08,EICHERMOT,5165.55,5269.0,5109.8,5231.35,355195,,,,,,,,,,,,Automobiles - Motorcycles / Mopeds,150945.15
2025-04-09,EICHERMOT,5270.55,5324.0,5182.35,5258.3,472302,,,,,,,,,bullish OBV,,,Automobiles - Motorcycles / Mopeds,150945.15
2025-04-11,EICHERMOT,5290.0,5409.0,5290.0,5350.9,500528,,,,,bullish MACD,,,,,bullish volprice,,Automobiles - Motorcycles / Mopeds,150945.15
2025-04-15,EICHERMOT,5464.0,5557.0,5399.0,5529.0,542322,,,,,bullish MACD,Strend_bullish,,,,bullish volprice,,Automobiles - Motorcycles / Mopeds,150945.15
2025-04-16,EICHERMOT,5549.0,5630.0,5539.0,5615.5,734279,,,,,,,,,bullish VOLEMA,bullish volprice,,Automobiles - Motorcycles / Mopeds,150945.15
2025-04-17,EICHERMOT,5615.5,5715.5,5576.0,5678.5,564357,,,,,,,,bearish stochastic,,,,Automobiles - Motorcycles / Mopeds,150945.15
2025-04-21,EICHERMOT,5695.5,5857.5,5643.5,5810.5,551547,,,,,,,,bearish stochastic,,,,Automobiles - Motorcycles / Mopeds,150945.15
2025-04-22,EICHERMOT,5811.0,5906.5,5794.0,5801.5,375988,Close to resistance,,,,,,bearish rsi,bearish stochastic,,,,Automobiles - Motorcycles / Mopeds,150945.15
2025-04-04,EIDPARRY,788.0,795.65,766.0,770.1,258911,,,adx strong trend,,,,,,,,,Sugar,14664.02
2025-04-07,EIDPARRY,701.0,745.0,696.65,738.0,195626,,,adx strong trend,,bearish MACD,Strend_bearish,,,,,,Sugar,14664.02
2025-04-08,EIDPARRY,738.0,770.45,738.0,761.35,198395,,,adx strong trend,,,,,,,,,Sugar,14664.02
2025-04-09,EIDPARRY,761.35,766.35,738.35,753.05,117163,,,,,,,,,,,,Sugar,14664.02
2025-04-11,EIDPARRY,764.8,787.0,761.5,780.85,146866,,,,,bullish MACD,,,,,bullish volprice,,Sugar,14664.02
2025-04-15,EIDPARRY,787.2,845.4,787.2,842.4,480550,,,,,bullish MACD,Strend_bullish,,,bullish OBV,bullish volprice,,Sugar,14664.02
2025-04-16,EIDPARRY,833.0,843.8,824.05,840.35,348655,,,,,,,,,,,,Sugar,14664.02
2025-04-17,EIDPARRY,806.0,837.0,806.0,832.4,259533,,,,,,,,bearish stochastic,,,,Sugar,14664.02
2025-04-21,EIDPARRY,840.35,860.35,830.8,850.05,185447,,,,,,,,bearish stochastic,,,,Sugar,14664.02
2025-04-22,EIDPARRY,851.0,861.8,843.0,852.85,146862,,,,,,,,,,,,Sugar,14664.02
2025-04-04,EIEL,222.99,223.98,209.15,211.72,2000725,NA,NA,NA,NA,NA,NA,NA,NA,NA,bearish volprice,NA,Engineering - Turnkey Services,3744.99
2025-04-07,EIEL,182.0,204.5,182.0,200.95,2748813,NA,NA,NA,NA,NA,NA,NA,NA,NA,bearish volprice,NA,Engineering - Turnkey Services,3744.99
2025-04-08,EIEL,210.84,212.0,202.42,207.73,1231159,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Engineering - Turnkey Services,3744.99
2025-04-09,EIEL,207.0,207.99,199.66,200.62,1118855,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Engineering - Turnkey Services,3744.99
2025-04-11,EIEL,205.15,208.4,203.3,205.41,1439937,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Engineering - Turnkey Services,3744.99
2025-04-15,EIEL,210.0,214.95,208.01,212.24,1269298,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Engineering - Turnkey Services,3744.99
2025-04-16,EIEL,213.0,219.3,212.5,217.12,1387168,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Engineering - Turnkey Services,3744.99
2025-04-17,EIEL,216.1,218.84,215.13,216.99,945630,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Engineering - Turnkey Services,3744.99
2025-04-21,EIEL,216.9,221.84,216.5,220.01,1231728,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Engineering - Turnkey Services,3744.99
2025-04-22,EIEL,221.0,225.89,218.23,222.94,1391650,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Engineering - Turnkey Services,3744.99
2025-04-04,EIHAHOTELS,364.0,365.05,352.1,354.1,21546,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Hotels,2272.31
2025-04-07,EIHAHOTELS,320.0,353.85,319.25,351.3,32895,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Hotels,2272.31
2025-04-08,EIHAHOTELS,352.95,360.45,352.95,354.9,17241,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Hotels,2272.31
2025-04-09,EIHAHOTELS,350.05,357.95,345.7,352.5,16497,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Hotels,2272.31
2025-04-11,EIHAHOTELS,357.0,371.5,353.75,367.9,35275,NA,NA,NA,NA,NA,NA,NA,NA,NA,bullish volprice,NA,Hotels,2272.31
2025-04-15,EIHAHOTELS,371.25,379.8,367.9,376.3,42842,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Hotels,2272.31
2025-04-16,EIHAHOTELS,375.75,375.75,362.0,366.55,40251,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Hotels,2272.31
2025-04-17,EIHAHOTELS,369.5,384.0,365.9,377.3,54325,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Hotels,2272.31
2025-04-21,EIHAHOTELS,384.2,387.85,375.3,383.95,17634,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Hotels,2272.31
2025-04-22,EIHAHOTELS,381.25,391.45,378.55,388.15,47127,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Hotels,2272.31
2025-04-04,EIHOTEL,377.65,379.15,363.25,366.0,168760,,,adx strong trend,,bearish MACD,,,,,,,Hotels,23232.26
2025-04-07,EIHOTEL,340.0,355.5,334.95,351.95,651729,,,,,bearish MACD,,,,,bearish volprice,,Hotels,23232.26
2025-04-08,EIHOTEL,366.0,366.0,353.1,359.9,228556,,,,,,,,,,,,Hotels,23232.26
2025-04-09,EIHOTEL,363.0,363.0,350.0,353.2,207409,,,,,,,,,,,,Hotels,23232.26
2025-04-11,EIHOTEL,370.0,370.0,356.1,361.35,380439,,,,,,,,,,bullish volprice,,Hotels,23232.26
2025-04-15,EIHOTEL,364.95,373.05,362.6,369.25,384570,,,,,bullish MACD,,,,,,,Hotels,23232.26
2025-04-16,EIHOTEL,371.7,376.15,367.15,370.4,253502,,,,,,,,,,,,Hotels,23232.26
2025-04-17,EIHOTEL,370.4,378.3,368.4,373.0,308725,,,,,,,,,,,,Hotels,23232.26
2025-04-21,EIHOTEL,373.85,384.9,371.5,381.55,303836,,,,,,,,,,,,Hotels,23232.26
2025-04-22,EIHOTEL,381.55,384.35,377.05,379.5,144380,,,,,,,,,,,,Hotels,23232.26
2025-04-04,EIMCOELECO,1484.65,1501.9,1454.1,1486.5,4363,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Engineering,985.78
2025-04-07,EIMCOELECO,1301.0,1479.9,1301.0,1468.4,8013,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Engineering,985.78
2025-04-08,EIMCOELECO,1454.95,1474.45,1441.15,1455.5,2249,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Engineering,985.78
2025-04-09,EIMCOELECO,1477.35,1477.35,1429.65,1442.8,2095,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Engineering,985.78
2025-04-11,EIMCOELECO,1470.0,1500.0,1436.9,1465.65,6389,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Engineering,985.78
2025-04-15,EIMCOELECO,1502.2,1758.8,1479.5,1758.8,48401,NA,NA,NA,NA,NA,NA,NA,NA,NA,bullish volprice,NA,Engineering,985.78
2025-04-16,EIMCOELECO,1849.9,1879.8,1713.0,1765.4,60397,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,Engineering,985.78
